first_name,log_labor_income,female,female_pred,R
carl,8.422882511944996,NA,0,0
gulli,8.003028666384733,1,0,1
olof,8.521185212685776,NA,0,0
nils,8.626944055375356,NA,0,0
jakob,8.294049640102028,NA,0,0
johan,8.9758830607617,0,0,1
anna,6.937314081223682,NA,1,0
sofia,8.083328608786376,NA,1,0
johan,8.827614750837508,NA,0,0
hunhild,7.886081401775745,NA,0,0
per,8.431635303054591,NA,0,0
karl,8.525161361065415,0,0,1
fritz,8.294049640102028,NA,0,0
karl,7.495541943884256,NA,0,0
lilly,7.326465613840322,NA,0,0
maria,7.649692623711514,NA,1,0
axel,8.266164436612492,NA,0,0
carin,7.170119543449628,NA,0,0
franz,9.401786836547139,NA,0,0
herman,8.301521654940728,NA,0,0
thure,8.0925452638913,NA,0,0
carl,7.919356190660617,NA,0,0
hildur,7.090076835776092,1,1,1
lydia,7.783224016336037,NA,0,0
karl,8.107720061910534,NA,0,0
axel,8.732304571033183,NA,0,0
rgnhild,7.3777589082278725,NA,0,0
olivia,8.13739583005665,NA,1,0
thor,7.67786350067821,NA,0,0
anna,7.3777589082278725,1,1,1
gustav,8.070906088787819,NA,0,0
carl,8.006367567650246,NA,0,0
nils,7.396335293800808,NA,0,0
frans,7.90100705199242,NA,0,0
karl,8.42726848388825,NA,0,0
karl,8.338066525518801,NA,0,0
hulda,7.570443252057374,NA,1,0
karl,7.600902459542082,NA,0,0
johan,7.495541943884256,NA,0,0
karl,7.495541943884256,NA,0,0
gustav,8.484669999710677,NA,0,0
aina,6.522092798170152,NA,0,0
karl,8.759354748566208,NA,0,0
maria,4.248495242049359,NA,1,0
gustav,8.68946441235669,NA,0,0
johan,8.837826364007704,NA,0,0
carl,7.7664168980196555,NA,0,0
erik,8.656955133791396,NA,0,0
karl,7.5443321080536885,NA,0,0
gustav,8.271292652979412,NA,0,0
erik,7.402451520818244,NA,0,0
nils,8.019612794400267,NA,0,0
gustav,8.575462099540212,NA,0,0
göta,7.2078598714324755,1,0,1
gustav,7.824046010856292,NA,0,0
karl,8.371010681238156,NA,0,0
viola,7.745002803515839,NA,0,0
karl,7.649692623711514,NA,0,0
karl,8.21878715560148,NA,0,0
martin,8.143226750367445,NA,0,0
anders,8.210668031162976,NA,0,0
gärda,7.580699752224563,NA,0,0
karl,8.245384468120747,NA,0,0
karl,7.371489295214277,NA,0,0
edit,7.162397497355718,NA,1,0
karl,9.006999447958153,NA,0,0
karl,7.926602599181384,NA,0,0
karl,8.160518247477505,NA,0,0
augusta,7.600902459542082,NA,1,0
jean,8.237479288613633,NA,0,0
carin,7.432483807917119,NA,0,0
erik,8.160518247477505,NA,0,0
karl,7.313220387090301,NA,0,0
ralf,7.9229859587111955,NA,0,0
lilly,7.605890001053122,NA,0,0
magnus,8.113726085970747,NA,0,0
anna,8.113726085970747,NA,1,0
helge,7.495541943884256,NA,0,0
maria,7.473069088032197,NA,1,0
ernst,7.495541943884256,NA,0,0
oskar,7.495541943884256,NA,0,0
sofia,7.313220387090301,NA,1,0
gunhild,7.200424892944957,1,0,1
gustav,7.3777589082278725,NA,0,0
anders,7.495541943884256,0,0,1
karl,7.3777589082278725,NA,0,0
gustaf,7.600902459542082,NA,0,0
sven,5.298317366548036,NA,0,0
frans,8.006367567650246,NA,0,0
augusta,7.4205789054108005,NA,1,0
fanny,7.352441100243583,NA,0,0
anna,7.408530566894626,NA,1,0
anna,7.313220387090301,NA,1,0
anna,7.649692623711514,NA,1,0
stina,7.461640392208575,NA,1,0
lisa,7.757906208351747,NA,1,0
albin,8.289037098278483,NA,0,0
esther,8.029432840581244,NA,0,0
ernst,8.542860938164814,NA,0,0
august,8.411832675758411,0,0,1
alexandra,7.313220387090301,NA,0,0
karl,7.779048644925556,NA,0,0
carl,8.110727582974489,NA,0,0
anna,6.131226489483141,NA,1,0
gustav,7.154615356913663,NA,0,0
gustaf,7.828038032125829,NA,0,0
lydia,6.907755278982137,NA,0,0
erik,8.289037098278483,NA,0,0
bernhard,6.84587987526405,NA,0,0
harald,8.242756345714477,NA,0,0
johan,8.326032685955079,NA,0,0
ernst,8.476371196895983,NA,0,0
johannes,8.003028666384733,NA,0,0
robert,7.824046010856292,NA,0,0
amanda,7.313220387090301,NA,1,0
jonas,7.90100705199242,NA,0,0
karl,8.296546520300614,NA,0,0
carl,9.263881138904212,NA,0,0
sigfrid,8.06777619577889,NA,0,0
edit,8.110727582974489,NA,1,0
carl,8.224163512637862,NA,0,0
berta,8.286521373681236,NA,1,0
karl,8.1886891244442,NA,0,0
alfred,8.294049640102028,NA,0,0
carl,8.45531778769815,NA,0,0
adolf,8.451053388911692,0,0,1
adolf,8.1886891244442,NA,0,0
august,8.907883013942248,NA,0,0
ejvor,7.506591780070841,NA,0,0
magnus,8.727454116899434,NA,0,0
alvar,7.495541943884256,NA,0,0
knut,7.3777589082278725,NA,0,0
fredrick,7.600902459542082,NA,0,0
august,8.289037098278483,NA,0,0
august,7.673223121121708,NA,0,0
gustaf,8.899730794880696,NA,0,0
johan,8.490849216076635,NA,0,0
petter,8.006367567650246,NA,0,0
emil,8.565983355585669,NA,0,0
carl,8.101677747454572,NA,0,0
ottomar,8.662158961666423,NA,0,0
nils,8.51919119407891,0,0,1
alice,7.313220387090301,NA,0,0
signe,7.383989457978509,NA,0,0
anna,7.444248649496705,NA,1,0
elin,8.039157390473237,NA,1,0
valter,7.01211529430638,NA,0,0
gösta,8.318742252692399,NA,0,0
lilly,7.649692623711514,NA,0,0
anders,8.490849216076635,NA,0,0
johan,8.707813551024888,NA,0,0
frans,8.1886891244442,NA,0,0
gustaf,8.53503310954457,NA,0,0
aron,8.1886891244442,NA,0,0
per,8.71768205216564,NA,0,0
henrik,8.737131611781498,NA,0,0
bernt,8.306472160100585,NA,0,0
sverre,7.352441100243583,0,0,1
johan,8.46168048148598,NA,0,0
ester,6.606650186198215,1,1,1
per,8.400659375160286,NA,0,0
pehr,7.944492163932159,NA,0,0
emil,9.619797501353885,NA,0,0
hilda,8.753055515138222,NA,1,0
johan,9.263881138904212,NA,0,0
sonja,7.24422751560335,NA,0,0
maria,7.408530566894626,NA,1,0
judit,7.24422751560335,NA,0,0
elsa,7.24422751560335,NA,1,0
helfrid,7.24422751560335,NA,0,0
agnes,7.24422751560335,1,1,1
georg,8.271292652979412,NA,0,0
gustaf,8.347590407030058,NA,0,0
otto,8.961879012677683,NA,0,0
carl,8.32845106681936,0,0,1
carl,10.851276951469654,NA,0,0
anna,7.495541943884256,NA,1,0
erik,8.294049640102028,NA,0,0
erik,8.006367567650246,NA,0,0
elsa,6.877296071497429,NA,1,0
adolf,8.41847721847708,NA,0,0
melker,8.38022733634308,NA,0,0
ingrid,7.549609165154532,1,1,1
otto,7.313220387090301,NA,0,0
anna,6.907755278982137,NA,1,0
nils,7.783224016336037,NA,0,0
fritiof,8.48673398393153,NA,0,0
tyra,7.473069088032197,NA,1,0
august,9.551800150108434,NA,0,0
gustaf,8.234830280442056,NA,0,0
nickolaus,8.250620082174692,NA,0,0
carl,8.333270353255308,NA,0,0
syster,8.61431990214696,NA,0,0
simon,8.349957272040324,NA,0,0
beda,7.258412150595307,1,0,1
kristina,7.495541943884256,NA,1,0
harald,8.006367567650246,NA,0,0
hilding,8.006367567650246,NA,0,0
johan,8.457443187010464,NA,0,0
knut,7.27931883541462,NA,0,0
karl,8.160518247477505,NA,0,0
bror,8.463792414689122,NA,0,0
bror,8.55256033525353,NA,0,0
carl,7.644919344958857,0,0,1
carl,9.41001056710475,NA,0,0
anna,7.24422751560335,NA,1,0
carl,9.980911449500931,NA,0,0
emma,5.66988092298052,NA,1,0
eric,8.584851839890053,NA,0,0
albin,7.8399193600125825,NA,0,0
eric,8.245384468120747,NA,0,0
brita,8.128585200374497,NA,1,0
nancy,6.659293919683638,NA,0,0
gustaf,9.795345393916424,NA,0,0
emma,7.090076835776092,NA,1,0
ernst,10.482345586693945,NA,0,0
katarina,7.24422751560335,NA,1,0
erik,9.618468597503831,NA,0,0
erik,7.090076835776092,NA,0,0
johan,8.389359819906353,NA,0,0
karl,9.351839934249883,NA,0,0
erik,9.50151633368222,NA,0,0
anna,7.24422751560335,NA,1,0
ernst,7.951559331155252,NA,0,0
anna,8.533066540572527,1,1,1
gustaf,10.165851817003619,NA,0,0
emma,7.24422751560335,NA,1,0
elsa,8.440312147080279,NA,1,0
enok,9.185022563991893,NA,0,0
elsa,9.33078652505205,NA,1,0
hilda,7.24422751560335,NA,1,0
